X,Y,objectid,cenefa,zona_sitp,nombre,via,direccion_bandera,localidad,longitud,latitud,consecutivo_zona,tipo_m_s,consola,panel,audio,zonas_nuevas,globalid,shape
1005209.5799,1011747.4912,2778,177A01,01,Br. Santa Bárbara Oriental,AC 127,AC 127 - KR 7B,Usaquén,-74.03055247,4.70243255,177,S,AC 127 - KR 7B (177A01),AC 127 - KR 7B,Avenida Calle 127 Carrera Séptima Be,B,{FA5B2707-EE85-40F1-9941-74C693260A65},
1000521.1462,1012961.5539,2779,177A03,03,Br. Niza Norte,Av. Suba,AV. Suba - 127D,Suba,-74.0728106,4.71341299,177,S,AV. Suba - 127D  (177A03),AV. Suba - 127D,Avenida Suba 127 D,C,{FD851F5D-3E24-4F85-B197-0AAE8A31AF5B},
995365.5753,1013131.1162,2780,177A04,04,Br. Garcés Navas,CL 78B,DG 78C - KR 109,Engativá,-74.11928007,4.71494511,177,S,DG 78C - KR 109 (177A04),DG 78C - KR 109,Diagonal 78 C Carrera 109,D,{AC0948FF-7DF4-413E-9722-035CCC821AE3},
996988.8979,1010893.9312,2781,177A05,05,Avenida Ciudad de Cali,AC 72,AC 72 - KR 83,Engativá,-74.10464756,4.69471479,177,M,AC 72 - KR 83 (177A05),AC 72 - KR 83,Avenida Calle 72 Carrera 83,D,{1F3CD281-9C97-414C-B926-E691E2C4FC64},
989718.0901,1002408.2733,2782,177A08,08,Br. Casablanca,Av. Agoberto Mejía,AV. A. Mejía - CL 49 Sur,Kennedy,-74.17017065,4.61797264,177,S,AV. A. Mejía - CL 49 Sur (177A08),AV. A. Mejía - CL 49 Sur,Avenida Agoberto Mejía Calle 49 Sur,G,{D7869864-2469-4F7B-8634-FC2776DE8584},
987124.7215,1000756.2205,2783,177A09,09,Br. Nueva Granada Bosa,KR 78C,KR 78C - CL 70B Sur,Bosa,-74.19354019,4.60302954,177,M,KR 78C - CL 70B Sur (177A09),KR 78C - CL 70B Sur,Carrera 78 C Calle 70 Be Sur,G,{01C6887A-186D-4F71-A810-0F68FFD83708},
989436.9579,999094.136600001,2784,177A10,10,Br. Rincón de Galicia,Tv  73J,TV 73J - DG 62H Sur,Ciudad Bolívar,-74.17270029,4.58800224,177,S,TV 73J - DG 62H Sur (177A10),TV 73J - DG 62H Sur,Transversal 73 J Diagonal 62 H Sur,H,{333C56D9-E0FF-42BF-B822-EC9212C94E88},
990329.6568,996545.6613,2785,177A11,11,Br. Arborizadora Alta,Dg  73 A S,DG 73 BIS Sur - TV 36B,Ciudad Bolívar,-74.16465266,4.56495714,177,S,DG 73 BIS Sur - TV 36B (177A11),DG 73 BIS Sur - TV 36B,Diagonal 73 A Sur 72 G,H,{540A2A1A-B2F2-467C-8398-1648308975EC},
996805.8583,989084.014699999,2786,177A12,12,Br. Alfonso López Sector La Alborada,CL 94 S,CL 94 Sur - KR 5C Bis Este,Usme,-74.10628941,4.49748524,177,S,CL 94 Sur - KR 5C Bis Este (177A12),CL 94 Sur - KR 5C Bis Este,Calle 94 Sur Carrera Quinta C Bis Este,H,{599871C7-ECD4-4A69-86AB-45147E24C1D4},
998881.698,994397.6273,2787,177A13,13,Br. La Gloria Oriental,KR  11 E,KR 11 E - CL 42B Sur,San Cristóbal,-74.08758528,4.54553743,177,S,KR 11 E - CL 42B Sur (177A13),KR 11 E - CL 42B Sur,Carrera 11 Este Calle 42 Be Sur,L,{F9552745-699B-41F2-AA9A-DB3AAE465342},
987061.942,1000786.6915,2788,177B09,09,Br. Nueva Granada Bosa,KR 78C,KR 78C - DG 70C Sur,Bosa,-74.194106,4.603305,177,M,KR 78C - DG 70C Sur (177B09),KR 78C - DG 70C Sur,Carrera 78 C Diagonal 70 C Sur,G,{9DB02578-C9F0-4371-8E58-4B7E0514022A},
996813.492,1011032.0239,2789,177C05,05,Avenida Ciudad de Cali,AC 72,AC 72 - AV. C. Cali,Engativá,-74.10622857,4.69596351,177,M,AC 72 - AV. C. Cali (177C05),AC 72 - AV. C. Cali,Avenida Calle 72 Avenida Ciudad de Cali,D,{154C5315-24C6-4383-A014-0FA05D31F6D8},
996800.949,1011041.7757,2790,177D05,05,Avenida Ciudad de Cali,AC 72,AC 72 - AV. C. Cali,Engativá,-74.10634163,4.69605169,177,M,AC 72 - AV. C. Cali (177D05),AC 72 - AV. C. Cali,Avenida Calle 72 Avenida Ciudad de Cali,D,{F1A8C952-B30C-447D-ACF5-D2A170E72434},
1000461.9353,1007872.6279,2791,178A00,00,Estación Av. Chile,AV. NQS,AV. NQS - CL 71C,Barrios Unidos,-74.07334457,4.66739339,178,S,AV. NQS - CL 71C (178A00),AV. NQS - CL 71C,Avenida N Q S Calle 71 C,A,{77E63D59-5993-4C1D-92CE-C32FE0AAEB50},
1004619.1342,1011910.3569,2792,178A01,01,Instituto Pedagógico Nacional,AC 127,AC 127 - KR 11C,Usaquén,-74.03587424,4.7039057,178,S,AC 127 - KR 11C (178A01),AC 127 - KR 11C,Avenida Calle 127 Carrera 11 C,B,{855448C6-1994-4927-828A-48B1BC7171F2},
1004476.8115,1023624.7041,2793,178A02,02,Br. La Floresta,Auto Norte,Auto Norte - AC 235,Suba,-74.03715087,4.80983941,178,S,Auto Norte - AC 235  (178A02),Auto Norte - AC 235,Autopista Norte Calle 235,B,{FCDE6906-E849-4884-BBAB-89E4849664DA},
1000456.0551,1013236.6359,2794,178A03,03,Parroquia San Bartolomé Apóstol,Av. Suba,AV. Suba - CL 128A,Suba,-74.07339728,4.71590058,178,S,AV. Suba - CL 128A (178A03),AV. Suba - CL 128A,Avenida Suba Calle 128 A,C,{76A2C361-7597-4EFF-BA1A-84F8DE4C4102},
997935.5182,1010818.8848,2795,178A04,04,Humedal Santamaría del Lago,KR  76,KR 76 - CL 75A-21,Engativá,-74.09611547,4.69403642,178,S,KR 76 - CL 75A-21 (178A04),KR 76 - CL 75A-21,Carrera 76 Calle 75 A,D,{482E030D-AAD0-44DE-B20C-9D9582C35121},
997465.8084,1010514.7781,2796,178A05,05,Br. Santa Helenita,AC 72,AC 72 - KR 77A,Engativá,-74.10034896,4.69128623,178,M,AC 72 - KR 77A (178A05),AC 72 - KR 77A,Avenida Calle 72 Carrera 77 A,D,{3941EB88-30E8-40C6-95D5-EB531B96F032},
996687.0091,1006884.8284,2797,178A06,06,Cámara de Comercio de Bogotá Sede Salitre,AC 26,AC 26 - KR 69,Fontibón,-74.107367,4.65846,178,S,AC 26 - KR 69 (178A06),AC 26 - KR 69,Avenida Calle 26 Carrera 69,K,{6202731E-2DBA-42C0-8BDF-A2730F19DAB7},
992908.2102,1006348.9945,2798,178A07,07,Br. Vergel Occidental,CL 13A,CL 13A - KR 83,Kennedy,-74.14142384,4.65361213,178,S,CL 13A - KR 83 (178A07),CL 13A - KR 83,Calle 13 A Carrera 83,F,{1409785D-E92D-435B-BE25-65EF799D7EFF},
990285.8919,1002783.1093,2799,178A08,08,IED San José,Av Agoberto Mejía,AV. A. Mejía - CL 42C Sur,Kennedy,-74.16505393,4.62136297,178,S,AV. A. Mejía - CL 42C Sur (178A08),AV. A. Mejía - CL 42C Sur,Avenida Agoberto Mejía Calle 42 C Sur,F,{C2B466CF-375F-4923-BFD3-642CC8DBB3B4},
987238.3384,1000722.7857,2800,178A09,09,Br. Piamonte Naranjos,KR 78C,KR 78C - CL 70 Sur,Bosa,-74.19251622,4.60272735,178,S,KR 78C - CL 70 Sur (178A09),KR 78C - CL 70 Sur,Carrera 78 C Calle 70 Sur,G,{51A35D4F-BA26-40F0-9C19-8BDFC3F23561},
989488.4431,999062.2818,2801,178A10,10,Br. Rincón de Galicia Dg 62H Sur,TV 73J,TV 73J - DG 62H Sur,Ciudad Bolívar,-74.17223628,4.58771424,178,S,TV 73J - DG 62H Sur (178A10),TV 73J - DG 62H Sur,Transversal 73 J Diagonal 62 H Sur,H,{3D4ABFB3-6B82-47E3-951D-2806F3BEC9D4},
990315.0454,996827.905400001,2802,178A11,11,Br. Arborizadora Alta,Dg  74A S,DG 74A Sur - TV 36B,Ciudad Bolívar,-74.16478464,4.56750949,178,M,DG 74A Sur - TV 36B (178A11),DG 74A Sur - TV 36B,Diagonal 74 A Sur Transversal 36 Be,H,{86FB1ECB-F0D9-43E9-B2B6-BFE6A57FFE6E},
996626.145,989243.4844,2803,178A12,12,IED Los Comuneros,CL 91 Sur,CL 91 Sur - KR 2,Usme,-74.10790882,4.49892728,178,S,CL 91 Sur - KR 2 (178A12),CL 91 Sur - KR 2,Calle 91 Sur Carrera Cuarta F Este,H,{4EEAFACD-B118-4434-8B6A-1389100DD5C8},
998895.3312,994400.7523,2804,178A13,13,Br. Altamira,KR  11 E,KR 11 E - CL 42B Sur,San Cristóbal,-74.08746243,4.54556569,178,S,KR 11 E - CL 42B Sur (178A13),KR 11 E - CL 42B Sur,Carrera 11 Este Calle 42 Be Sur,L,{8BE3D7A7-B708-41FE-80A8-7A1E52FCD25E},
997446.9122,1010530.3833,2805,178B05,05,Br. Santa Helenita,AC 72,AC 72 - KR 77A,Engativá,-74.10051928,4.69142734,178,M,AC 72 - KR 77A (178B05),AC 72 - KR 77A,Avenida Calle 72 Carrera 77 A,D,{53DB7AFC-C789-4384-8C74-113740964606},
990460.4926,996893.4088,2806,178B11,11,CED Gimnasio Sabio Caldas,KR 42,KR 42 - CL 73 Sur,Ciudad Bolívar,-74.163474,4.568102,178,M,KR 42 - CL 73 Sur (178B11),KR 42 - CL 73 Sur,Carrera 42 Calle 73 Sur,H,{9084729F-3D6C-430D-A0D1-6ED94F63BE65},
997422.5544,1010553.5895,2807,178C05,05,Br. Santa Helenita,AC 72,AC 72 - KR 77A,Engativá,-74.10073882,4.69163719,178,M,AC 72 - KR 77A (178C05),AC 72 - KR 77A,Avenida Calle 72 Carrera 77 A,D,{26833CC9-961A-4065-A9B1-CFBF06C206C6},
1000766.8501,1008227.3607,2808,179A00,00,Estación NQS - Calle 75,AV. NQS,AV. NQS - CL 75,Barrios Unidos,-74.07059639,4.67060125,179,S,AV. NQS - CL 75 (179A00),AV. NQS - CL 75,Avenida N Q S Calle 75,A,{DC0A868D-C75A-4430-BD3B-FB58C7C90BE4},
1004683.7605,1011948.0512,2809,179A01,01,Instituto Pedagógico Nacional,AC 127,AC 127 - KR 11 Bis A,Usaquén,-74.03529172,4.70424653,179,S,AC 127 - KR 11 Bis A (179A01),AC 127 - KR 11 Bis A,Avenida Calle 127 Carrera 11 Bis A,B,{9ADD8817-ABD2-47E8-94A2-454ED759A294},
1000905.5219,1013504.405,2810,179A02,02,Br. Ciudad Jardín Norte,Cl 129,CL 129 - AK 58,Suba,-74.069346,4.718322,179,S,CL 129 - AK 58 (179A02),CL 129 - AK 58,Calle 129 Avenida Carrera 58,C,{B21465C5-401F-4981-B9EA-6BBCFA360274},
1000287.5984,1014439.306,2811,179A03,03,Estación Gratamira,Av. Suba,AV. Suba - CL 132A,Suba,-74.07491562,4.72677643,179,S,AV. Suba - CL 132A (179A03),AV. Suba - CL 132A,Avenida Suba Calle 132 A,C,{64070145-7385-4EF1-A34C-444D067C4FF0},
997828.6177,1010232.5761,2812,179A05,05,Br. Boyacá,AC 72,AC 72 - KR 73A,Engativá,-74.09707883,4.68873435,179,M,AC 72 - KR 73A (179A05),AC 72 - KR 73A,Avenida Calle 72 Carrera 73 A,D,{CF63D617-B5BF-4423-A516-76D240DBCA4D},
992939.0212,1006347.4722,2813,179A07,07,Br. Vergel Occidental,CL 13A,CL 13A - KR 83,Kennedy,-74.14114615,4.65359839,179,S,CL 13A - KR 83 (179A07),CL 13A - KR 83,Calle 13 A Carrera 83,F,{E131A33D-A159-440B-9846-9B45784F4392},
990278.0153,1002804.1077,2814,179A08,08,Br. Villa Nelly III Los Alisos,Av Agoberto Mejía,AV. A. Mejía - CL 42C Sur,Kennedy,-74.16512493,4.62155285,179,S,AV. A. Mejía - CL 42C Sur (179A08),AV. A. Mejía - CL 42C Sur,Avenida Agoberto Mejía Calle 42 C Sur,F,{224CFFFA-5281-48F2-BA34-A1151C54F07D},
987207.6964,1000976.7717,2815,179A09,09,Br. El Retazo,KR 80,KR 80 - CL 70A Sur,Bosa,-74.19279274,4.60502413,179,S,KR 80 - CL 70A Sur (179A09),KR 80 - CL 70A Sur,Carrera 80 Calle 70 A Sur,G,{49AD38DB-5572-4A25-A8F6-433ABFD2F2C8},
990293.1884,996823.5462,2816,179A11,11,Br. Arborizadora Alta TV 38B,KR  38B,TV 38B - CL 74 Sur,Ciudad Bolívar,-74.1649816,4.56747004,179,S,TV 38B - CL 74 Sur (179A11),TV 38B - CL 74 Sur,Transversal 38 Be Calle 74 Sur,H,{1369F969-45C0-4D86-997A-DF87E938F287},
996587.1115,989305.687100001,2817,179A12,12,Br. Charalá,CL 91 Sur,CL 91 Sur - KR 2A,Usme,-74.10826056,4.49948977,179,S,CL 91 Sur - KR 2A (179A12),CL 91 Sur - KR 2A,Calle 91 Sur Carrera Cuarta F Este,H,{BA67AD50-6D24-49DE-9463-1A14FC6FB061},
999020.627,994695.3432,2818,179A13,13,Br. Altos del Poblado,KR  11 E,KR 11 E - CL 40 Sur,San Cristóbal,-74.08633338,4.54822973,179,S,KR 11 E - CL 40 Sur (179A13),KR 11 E - CL 40 Sur,Carrera 11 Este Calle 40 Sur,L,{010B8FD7-22A3-41D0-8A2D-01CEA3BC84CE},
997810.5809,1010245.3924,2819,179B05,05,Br. Boyacá,AC 72,AC 72 – KR 73A,Engativá,-74.0972414,4.68885024,179,M,AC 72 – KR 73A (179B05),AC 72 – KR 73A,Avenida Calle 72 Carrera 73 A,D,{BE6FDEE1-9032-42BA-B82B-A88C1BB319C1},
997753.1103,1010292.1089,2820,179C05,05,Br. Boyacá,AC 72,AC 72 – KR 74A,Engativá,-74.09775941,4.68927269,179,M,AC 72 – KR 74A (179C05),AC 72 – KR 74A,Avenida Calle 72 Carrera 74 A,D,{58EBB0E4-3912-410E-8B59-731B31B4DB5B},
998055.0086,1001515.8345,2821,180A00,00,Estación Ricaurte,AV. NQS,AV. NQS - CL 9,Los Mártires,-74.0950364,4.60990806,180,S,AV. NQS - CL 9 (180A00),AV. NQS - CL 9,Avenida N Q S Calle Novena,A,{9CF74C95-6CA7-42D2-AA1F-7A33E1C0EF81},
1004424.6738,1011986.0115,2822,180A01,01,Parque El Country,AC 127,AC 127 - KR 11C,Usaquén,-74.03762693,4.70458995,180,S,AC 127 - KR 11C (180A01),AC 127 - KR 11C,Avenida Calle 127 Carrera 11 C,B,{D4A80D24-5D82-4E60-9970-CC55D884A782},
1000618.2849,1013623.2776,2823,180A02,02,Instituto Sikuani,Cl 129,CL 129 - KR 59A,Suba,-74.071935,4.719397,180,S,CL 129 - KR 59A (180A02),CL 129 - KR 59A,Carrera 59 Avenida Carrera 59 A,C,{23603B4A-B0C0-4D85-98F9-7BE558E8C82C},
999952.7712,1015231.7579,2824,180A03,03,Br. Salamanca y Catalayud,Av. Suba,AV. Suba - KR 80,Suba,-74.07793362,4.73394264,180,S,AV. Suba - KR 80 (180A03),AV. Suba - KR 80,Avenida Suba Carrera 80,C,{6771599A-A41F-41A8-813C-A2173A8E1CDD},
997828.243,1010687.1021,2825,180A04,04,Parque Tabora,KR  74,KR 74 - CL 74,Engativá,-74.09708233,4.69284467,180,S,KR 74 - CL 74 (180A04),KR 74 - CL 74,Carrera 74 Calle 74,D,{4DB7C5B3-2D5B-4598-AEBD-E96906FF1899},
998377.4975,1009751.5078,2826,180A05,05,Br. Palo Blanco,AC 72,AC 72 - AK 70,Engativá,-74.09213163,4.68438413,180,M,AC 72 - AK 70  (180A05),AC 72 - AK 70,Avenida Calle 72 Avenida Carrera 70,D,{3E83C862-9CAD-4D16-BEC1-2EEC68859E1C},
994368.5769,1007465.4165,2827,180A06,06,Br. Ciudad Hayuelos,AC   22,AC 22 - KR 81,Fontibón,-74.12826277,4.66370911,180,S,AC 22 - KR 81 (180A06),AC 22 - KR 81,Avenida Calle 22 Carrera 81,K,{504557C2-BB85-4755-802C-4E7378D91D5D},
992355.0898,1005298.2848,2828,180A07,07,Br. Valladolid,Cl 8B,CL 8B - KR 80D,Kennedy,-74.146408,4.64411,180,S,CL 8B - KR 80D (180A07),CL 8B - KR 80D,Calle Octava Be Carrera 80 D,F,{77DE2FF5-71D5-49F1-8E75-43608F3A8E31},
990630.5895,1002138.8576,2829,180A08,08,Br. Ciudad Kennedy,AV. 1 de Mayo,AV. 1 de Mayo - AC 43 Sur,Kennedy,-74.16194674,4.61553732,180,M,AV. 1 de Mayo - AC 43 Sur (180A08),AV. 1 de Mayo - AC 43 Sur,Avenida Primero de Mayo Avenida Calle 43 Sur,F,{8B8E15F6-4B93-4A23-B6E3-09D1B07F27CB},
987249.0284,1000976.6899,2830,180A09,09,Br. El Retazo,KR 80,KR 80 - CL 70 Sur,Bosa,-74.19242025,4.60502345,180,S,KR 80 - CL 70 Sur (180A09),KR 80 - CL 70 Sur,Carrera 80 Calle 70 Sur,G,{EFC150A5-8E33-4023-9A5E-064AB852AA5D},
989384.4993,999532.644099999,2831,180A10,10,Br. La Estancia,CL 60A Sur,CL 60A Sur - KR 74,Ciudad Bolívar,-74.17317357,4.59196765,180,S,CL 60A Sur - KR 74 (180A10),CL 60A Sur - KR 74,Calle 60 A Sur Carrera 74,H,{E164B616-AA4C-4316-859E-E110D98EBA21},
997073.4252,988772.254699999,2832,180A12,12,Br. El Progreso,KR 6 Este,KR 6 Este – CL 97D Sur,Usme,-74.10387834,4.49466604,180,S,KR 6 Este – CL 97D Sur (180A12),KR 6 Este – CL 97D Sur,Carrera Sexta Este Calle 96 Sur,H,{C360DCB3-2DB2-40E8-968F-02F019759484},
999038.4929,994708.133199999,2833,180A13,13,Br. San José Sur Oriental,KR  11 E,KR 11 E - CL 39 Sur,San Cristóbal,-74.08617239,4.54834539,180,S,KR 11 E - CL 39 Sur (180A13),KR 11 E - CL 39 Sur,Carrera 11 Este Calle 39 Sur,L,{F16C46CF-89A0-40F3-A610-2F25D44C1339},
998342.5013,1009785.4203,2834,180B05,05,Br. Palo Blanco,AC 72,AC 72 - AK 70,Engativá,-74.09244706,4.6846908,180,M,AC 72 - AK 70  (180B05),AC 72 - AK 70,Avenida Calle 72 Carrera 70,D,{E45F9C9D-62CB-4B50-B288-FB6B7F69EE6B},
990676.6828,1002151.961,2835,180B08,08,Br. Ciudad Kennedy,AV. 1 de Mayo,AV. 1 de Mayo - CL 42C Sur,Kennedy,-74.16153135,4.61565586,180,M,AV. 1 de Mayo - CL 42C Sur (180B08),AV. 1 de Mayo - CL 42C Sur,Avenida primero de mayo,F,{BAA653C8-257D-4539-92E3-03B121ED8163},
998305.9824,1009819.979,2836,180C05,05,Br. Palo Blanco,AC 72,AC 72 - AK 70,Engativá,-74.09277621,4.68500331,180,M,AC 72 - AK 70  (180C05),AC 72 - AK 70,Avenida Calle 72 Carrera 70,D,{658F420D-1605-46E2-88F6-18D04D9B9C47},
999946.0443,1006120.9605,2837,181A00,00,Estación Coliseo,AV. NQS,AV. NQS - CL 62,Teusaquillo,-74.0779942,4.6515529,181,S,AV. NQS - CL 62 (181A00),AV. NQS - CL 62,Avenida N Q S Calle 62,A,{1E810F91-3223-4495-875E-E93F908A27D1},
1004385.6839,1011911.4753,2838,181A01,01,Urbanización Santa Bárbara Norte,AC 127,AC 127 - KR 11D,Usaquén,-74.03797839,4.70391593,181,S,AC 127 - KR 11D (181A01),AC 127 - KR 11D,Avenida Calle 127 Carrera 11 D,B,{D96A75EA-7744-4E0D-9356-D0AF8FA59726},
1000377.6458,1013699.4669,2839,181A02,02,Estación Suba Av. Boyacá,Cl 129,CL 129 - KR 59CBis,Suba,-74.074104,4.720086,181,S,CL 129 - KR 59CBis (181A02),CL 129 - KR 59CBis,Calle 129 Carrera 59 C Bis,C,{CFE2D4FE-7A99-4158-8D1F-B10E5944891D},
999692.2192,1015378.9113,2840,181A03,03,Estación 21 Ángeles,Av. Suba,AV. Suba - KR 83,Suba,-74.08028216,4.73527335,181,S,AV. Suba - KR 83 (181A03),AV. Suba - KR 83,Avenida Suba Carrera 83,C,{6AD37C2A-637D-4DBE-A6EF-354CA336E9AF},
997787.2939,1010607.8862,2841,181A04,04,Parque Estadio Tabora,KR  76,KR 76 - CL 73 A,Engativá,-74.09745139,4.6921283,181,M,KR 76 - CL 73 A (181A04),KR 76 - CL 73 A,Carrera 76 Calle 73 A,D,{1EB4A575-ABAA-4466-8B82-C0E9F51E9062},
998561.664,1009551.9339,2842,181A05,05,Br. La Estrada,AC 72,AC 72 - KR 69K,Engativá,-74.09047169,4.6825794,181,M,AC 72 - KR 69K (181A05),AC 72 - KR 69K,Avenida Calle 72 Carrera 69 K,D,{03911FAA-4026-46C5-AEC0-F12EF3F33EC4},
993947.806,1007845.4543,2843,181A06,06,Br. Ferrocaja,AC 22,AC 22 - KR 88A,Fontibón,-74.13205535,4.66714555,181,S,AC 22 - KR 88A (181A06),AC 22 - KR 88A,Avenida Calle 22 Carrera 88 A,K,{2E790996-DEF4-4718-8F24-7C855A044F7E},
992460.0017,1005270.9897,2844,181A07,07,Br. Valladolid,KR  80C,KR 80C - CL 8B,Kennedy,-74.14546245,4.64386326,181,S,KR 80C - CL 8B (181A07),KR 80C - CL 8B,Carrera 80 C Calle Octava Be,F,{2B1130D2-D0FA-495C-B9BC-B36D4BCD956F},
991204.4075,1002247.9131,2845,181A08,08,Br. Ciudad Kennedy Central,AV. 1 de Mayo,AV. 1 de Mayo - CL 40J Sur,Kennedy,-74.1567755,4.61652411,181,M,AV. 1 de Mayo - CL 40J Sur (181A08),AV. 1 de Mayo - CL 40J Sur,Avenida Primero de Mayo Calle 40 J Sur,F,{0F57DFD9-568C-469B-A906-33E308883ADB},
986915.5309,1001035.59,2846,181A09,09,Br. El Retazo,KR 80,KR 80 - CL 71B Sur,Bosa,-74.19542583,4.6055556,181,S,KR 80 - CL 71B Sur (181A09),KR 80 - CL 71B Sur,Carrera 80 Calle 71 Be Sur,G,{03E4424A-75A1-4778-BAF1-47513B3F8FB2},
989354.9982,999523.555,2847,181A10,10,Br. La Estancia,CL 60 Sur,CL 60 Sur - KR 74,Ciudad Bolívar,-74.17343942,4.59188542,181,S,CL 60 Sur - KR 74 (181A10),CL 60 Sur - KR 74,Calle 60 Sur Carrera 74,H,{402C9F8E-E8AE-424C-8BD3-234867C82F5E},
997081.6162,988743.8048,2848,181A12,12,Br. Nuevo Portal,KR 6 E,KR 6 Este - CL 96 Sur,Usme,-74.10380453,4.49440877,181,S,KR 6 Este - CL 96 Sur (181A12),KR 6 Este - CL 96 Sur,Carrera Sexta Este Calle 96 Sur,H,{E288125E-6C8D-4F4C-9A12-0EB21AFFD7B1},
999080.9214,995080.2871,2849,181A13,13,Br. El Futuro,AV. Circunvalar (AK 12 E),AV. Circunvalar - CL 36A Sur,San Cristóbal,-74.08579009,4.55171083,181,S,AV. Circunvalar - CL 36A Sur (181A13),AV. Circunvalar - CL 36A Sur,Avenida Circunvalar Calle 36 A Sur,L,{0C1E84C3-AB02-4B82-A3CA-FB2C040EDEE4},
997743.6185,1010550.609,2850,181B04,04,Parque Estadio Tabora,KR  76,KR 76 - CL 73,Engativá,-74.09784502,4.69161033,181,M,KR 76 - CL 73 (181B04),KR 76 - CL 73,Carrera 76 Calle 73,D,{24DF1494-7DBC-4D88-8FD3-44AB10AA2EAC},
998528.9941,1009596.4152,2851,181B05,05,Br. La Estrada,AC 72,AC 72 - KR 69K,Engativá,-74.09076615,4.68298164,181,M,AC 72 - KR 69K (181B05),AC 72 - KR 69K,Avenida Calle 72 Carrera 69 K,D,{5730229E-48ED-415E-86BE-7BC2159717E4},
991237.6618,1002253.6247,2852,181B08,08,Br. Ciudad Kennedy Central,AV. 1 de Mayo,AV. 1 de Mayo - CL 41 Sur,Kennedy,-74.15647581,4.6165758,181,M,AV. 1 de Mayo - CL 41 Sur (181B08),AV. 1 de Mayo - CL 41 Sur,Avenida primero de mayo,F,{87FEB3E1-A1C6-40CA-ADC1-8A0AC2CE895B},
990452.5048,996909.3335,2853,181B11,11,CED Gimnasio Sabio Caldas,KR 42,KR 42 - CL 73 Sur,Ciudad Bolívar,-74.163546,4.568246,181,M,KR 42 - CL 73 Sur (181B11),KR 42 - CL 73 Sur,Carrera 42 Calle 73 Sur,H,{4D55EC99-917E-4609-99C4-9184DF1760A2},
998494.664,1009629.3684,2854,181C05,05,Br. La Estrada,AC 72,AC 72 - KR 69M,Engativá,-74.09107558,4.68327963,181,M,AC 72 - KR 69M (181C05),AC 72 - KR 69M,Avenida Calle 72 Carrera 69 M,D,{CCACC007-19B7-43D3-8ADC-3F130AFBDA1B},
1000369.9297,1003058.0029,2855,182A00,00,Br. Teusaquillo,AC 34,AC 34 - KR 20,Teusaquillo,-74.074174,4.62385426,182,S,AC 34 - KR 20 (182A00),AC 34 - KR 20,Avenida Calle 34 Carrera 20,A,{72872C21-C35A-4AF1-80FB-8E426D628079},
1003933.3298,1011904.9761,2856,182A01,01,C.C. Unicentro,AC 127,AC 127 - KR 14A,Usaquén,-74.0420556,4.70385738,182,S,AC 127 - KR 14A (182A01),AC 127 - KR 14A,Avenida Calle 127 Carrera 14 A,B,{DF2787A1-7F41-43EA-9FAA-2C084633EB80},
999216.0471,1015663.127,2857,182A03,03,C.C. Subazar,Av. Suba,AV. Suba - KR 91,Suba,-74.08457427,4.7378435,182,S,AV. Suba - KR 91 (182A03),AV. Suba - KR 91,Avenida Suba Carrera 91,C,{9959D62A-FD4C-4180-96F8-E73F12D058C7},
998869.2926,1009376.5025,2858,182A04,04,Br. Las Ferias,KR 68H,KR 68H - CL 72 A,Engativá,-74.087699,4.680993,182,S,KR 68H - CL 72 A (182A04),KR 68H - CL 72 A,Carrera 68 H Calle 72 A,D,{3AAC155B-4BB9-4704-AC1E-F8F7C053D9B0},
998725.6532,1009379.2732,2859,182A05,05,Br. La Estrada,AC 72,AC 72 – KR 69,Engativá,-74.08899362,4.68101804,182,M,AC 72 – KR 69 (182A05),AC 72 – KR 69,Avenida Calle 72 Carrera 69,D,{4593E428-72D7-42C4-A450-FCDC51CA9EEA},
993960.0333,1007907.2454,2860,182A06,06,Urbanización Capellanía,AC 22,AC 22 - KR 87C,Fontibón,-74.1319452,4.66770434,182,S,AC 22 - KR 87C (182A06),AC 22 - KR 87C,Avenida Calle 22 Carrera 87 C,K,{DB422DC5-4A6C-4A14-A8E4-EA5CA8F0AE27},
992490.1099,1005152.1935,2861,182A07,07,C.R. Bosques de Bavaria,CL 8ABisA,CL 8ABisA - KR 80,Kennedy,-74.145191,4.642789,182,S,CL 8ABisA - KR 80 (182A07),CL 8ABisA - KR 80,Calle Octava A Bis A Carrera 80,F,{E34982EA-CA66-439E-A2C0-72449010F3DC},
991532.869,1002305.2888,2862,182A08,08,Hsp. Occidente de Kennedy,AV. 1 de Mayo,AV. 1 de Mayo - CL 40 Sur,Kennedy,-74.1538154,4.61704329,182,M,AV. 1 de Mayo - CL 40 Sur (182A08),AV. 1 de Mayo - CL 40 Sur,Avenida Primero de Mayo Calle 40 Sur,F,{733D665E-8ABB-4627-B393-76FA211D9543},
986975.4126,1001032.1855,2863,182A09,09,Br. El Retazo,KR 80,KR 80 - CL 71A Sur,Bosa,-74.19488617,4.6055249,182,S,KR 80 - CL 71A Sur (182A09),KR 80 - CL 71A Sur,Carrera 80 Calle 71 A Sur,G,{7DF0BAE9-3B7F-41D7-B984-9A9E1E25D9DF},
989399.1094,999330.9465,2864,182A10,10,Br. Galicia,TV 73B,TV 73B - CL 62B Sur,Ciudad Bolívar,-74.17304166,4.5901437,182,S,TV 73B - CL 62B Sur (182A10),TV 73B - CL 62B Sur,Transversal 73 Be Calle 62 Be Sur,H,{280CFA41-4394-4AAE-8933-1C91E4A5303F},
